"aggActuralBaseLoss","aggEstimBassLoss","aggActualExpenses","aggEstimExpenses","aggEstimInterest","aggActualMIRecoveries","aggEstimMIRecoveries","aggActuralTotalLoss","aggEstimTotalLoss","aggActuralTotalSeverity","aggEstimTotalSeverity"
0.422591764562912,0.388237383194795,0.116780462597555,0.114135908542162,0.111799599922491,16067.6699529851,0.0973855458477447,105281.907442606,103419.416018418,0.511163400540128,0.516787345811703
0.413613383245711,0.390513102863395,0.118872604471672,0.114309831263264,0.111416187293302,16418.2994334735,0.097099866291395,101563.885427517,103421.161393444,0.500522035896115,0.519139255128565
0.414774602780323,0.389553815242938,0.121107653483915,0.115466534423796,0.113259493135277,15397.8815045052,0.0940238919177391,105268.73934967,104780.251453006,0.511446640067907,0.524255950884272
0.412992392283915,0.388032254314437,0.12278790463311,0.117735799997248,0.113583002035549,15412.5556170741,0.0952813691122129,100969.497509623,102720.35556368,0.503957889059398,0.524069687235021
0.419007687989731,0.387423366125567,0.125742534955754,0.121070161878592,0.116371526979136,15414.2342113335,0.0952567249023294,104744.878909549,103291.642831221,0.523446158567588,0.529608330080966
0.411628047387595,0.380309926401531,0.129080451213248,0.122872378765395,0.117329901037108,16663.1438823504,0.10011736439428,103085.915921208,101621.980396469,0.518002313205774,0.520394841809753
0.39152778326068,0.379871427995831,0.131117446089161,0.123455571785845,0.116083396394622,15580.8540131155,0.0965193459483069,100376.211686204,101634.406921782,0.50649350390097,0.522891050227991
0.391022957385494,0.372241424455042,0.132393382760203,0.127621205996756,0.118234466655663,15961.8125139457,0.0973904153561339,99097.3897964274,100091.437160416,0.506160654662125,0.520706681751327
0.369817150595002,0.36310391107847,0.134696182052967,0.12824938795821,0.119802691671172,14326.2938058184,0.0922996322722347,98757.394010023,100686.486455407,0.495540231100123,0.518856358435618
0.369439635230183,0.358046575978437,0.137504870541629,0.132919355956851,0.12310540689849,14569.893700751,0.0936630422920312,100355.607876124,101093.399372992,0.503331915820878,0.520408296541747
0.369316808205925,0.357797040574947,0.139263554300401,0.134460579177447,0.12442244318278,14966.904907607,0.0959342451761055,97039.0462816639,100319.724638927,0.496188506636615,0.520745817759068
0.364467226770312,0.353968763831704,0.144238691988233,0.139044387205407,0.126142964625235,15408.4566698648,0.100421880546836,94304.7615619078,97549.172195076,0.495643716239102,0.51873423511551
0.370458526504169,0.348438520367911,0.142260200397073,0.139479725845809,0.125853806738385,16272.5646421497,0.0992998043059798,93755.484782752,97587.7546406907,0.49188488617342,0.514472248646125
0.361149142779616,0.346441269018283,0.148459028792009,0.142371526187672,0.127710806160412,15948.1414274326,0.099477381580615,95193.2607924189,98239.8742094217,0.498624078048671,0.517046219785752
0.351708330574226,0.342471248028819,0.150569372899522,0.143052228590524,0.126820499190442,15310.8991819056,0.1001871140612,91492.6507091543,95111.2843002298,0.489189542561857,0.512156861748586
0.352453452897677,0.337852195434876,0.154735342640284,0.147533853789207,0.130307554993948,15054.9163695707,0.0989046378092929,90736.2968320201,95361.6913808525,0.490371535010599,0.516788966408739
0.360143736119635,0.329583034900121,0.155984789012624,0.148217198184575,0.130124260050239,15940.6573345909,0.100690677262938,93514.6801965435,93726.3655411764,0.505918600824698,0.507233815871998
0.35432056821014,0.324633250893068,0.159686535868067,0.150715036362807,0.129500796656532,16398.3176751148,0.101765977790058,90571.3376591295,90432.0246114842,0.500615338085334,0.503083106122349
0.32985338882359,0.31345745327679,0.16334771194794,0.15243660175267,0.133162798852234,16363.107045388,0.0970268642889797,92833.6929096691,94170.3996323594,0.493422796516234,0.502029989592714
0.32284571418776,0.299001411583716,0.165982571477273,0.156177081838002,0.132110679180053,15705.2899431434,0.0980155431110302,89102.631003464,88214.7251412433,0.492869426686919,0.48927362949074
0.308807603100813,0.295273902176426,0.172242241072625,0.16048470198955,0.135524424800859,13411.1049070408,0.0909404058218646,89548.7137587203,89985.7504430048,0.498175528321252,0.500342623144971
0.28212907551224,0.285179003577718,0.17657458018554,0.161792917384806,0.137198803417081,13834.3108201017,0.0893427543573674,88808.6647572078,90466.9729200416,0.484603258064021,0.494827970022238
0.296252033638958,0.287487838091368,0.181902236853389,0.166782811417671,0.142797309972812,13310.951934177,0.0883558924373298,91493.6755126976,93310.9683647282,0.500202443754192,0.508712067044521
0.287416358612681,0.286298403021807,0.189460617305155,0.17029682267442,0.143568178120805,13259.650410775,0.0889616517576892,89561.9233326611,91852.6475539384,0.497837811867842,0.511201752059342
0.280362187922034,0.283191601291641,0.195444075989106,0.174042455713563,0.144765576172567,14799.4838190249,0.0927683058637945,89131.1259813976,89993.0882077891,0.503488460156084,0.509231327313977
0.280186193816646,0.285217003092701,0.207833258130417,0.18161004591004,0.152203048537335,13851.5889707094,0.0931583824528144,93005.4393533692,94169.8460536929,0.52523156265708,0.525871715087262
0.2874332029891,0.282886008580637,0.2045087677526,0.178683141745147,0.148352775303337,14988.1346773578,0.0959239781431382,91147.7052543473,90917.4041885095,0.517576708685638,0.513997947485983
0.278692782263188,0.279987399144928,0.209148899674302,0.180103593570339,0.151880359985191,14360.7103809933,0.0884731258628811,94959.586123965,95771.3262881442,0.52051672237418,0.523498226837577
0.279511523726796,0.277290368285459,0.213869664964945,0.185522129967193,0.157378765210059,13371.3913337709,0.0890822754043701,97133.7523229658,97065.9904137594,0.535529728778801,0.531108988058341
0.285063034209649,0.276767110586473,0.212212649432671,0.185315933600752,0.155824009299703,13740.8344452894,0.0900579491383915,96579.7218673067,94796.4035412,0.537849870944587,0.527849104348537
0.262168539803509,0.270069010119308,0.217573824189797,0.185815620994089,0.156366920098992,13612.2578372823,0.0863624651732347,97061.6691285305,96456.1122587981,0.530005178020436,0.525889086039155
0.257646655951758,0.265531885216624,0.218048665614202,0.18955978699977,0.159748065447579,14174.6203091462,0.0877775955811552,95069.7453108701,97056.1056346482,0.52161030737624,0.527062142082818
0.252082825461125,0.263358382115729,0.212877730795937,0.191779930161156,0.164652239732972,12879.4940230402,0.080716504202244,100071.517229926,102129.460210161,0.530786323518844,0.539074047807613
0.251065623700581,0.264479386468292,0.211390401921921,0.19643114279892,0.16823271199288,14384.2148702687,0.0919994391205268,96339.9021173105,99804.5993049039,0.520797134868254,0.537143802139566
0.255236178818568,0.267177141022116,0.207662092240488,0.195673233779887,0.167695450574769,11505.4102502004,0.0756757044927085,100905.80967988,105730.210200124,0.533680390195514,0.554870120884063
0.278230433274267,0.266956148961664,0.192613728244066,0.197791531136504,0.167917298372316,13001.8319260233,0.0865725483955628,100986.178628554,103289.209240359,0.539227451793615,0.546092430074921
0.285916423754171,0.268239089368439,0.185265465224327,0.203829948716845,0.175486508951026,12587.4338362964,0.0853474872911719,106428.603585324,107541.532625293,0.555286053627926,0.562208059745139
