'loanID','beginLoanAge','JudicialFlag','origbalance','loanpurpose','occupancyStatus','propertyType','beginCoupon','currentValue','UPB','expenses','netSaleProceeds','timeDQ','ActuralLoss'
'F102Q2192472',50,'1',94000.00,'RE-FI-CO','OWNER','SFR',6.875,128227.75,91672.58,-17336.00,'58300',28,64579.63
'F102Q2192804',138,'1',136000.00,'PURCH','OWNER','SFR',6.875,189056.00,123626.25,-84305.00,'225900',55,15088.85
'F102Q2193524',36,'0',166000.00,'RE-FI-NCO','OWNER','SFR',7.000,222870.37,162448.05,-47787.00,'140600',14,57764.83
'F102Q2193625',76,'1',112000.00,'RE-FI-NCO','OWNER','SFR',7.000,160727.27,104977.03,-11311.00,'0',16,-2165.04
'F102Q2194081',19,'1',159000.00,'RE-FI-NCO','OWNER','SFR',7.000,209581.88,158071.56,-1770.00,'0',13,2186.54
'F102Q2196640',41,'1',56000.00,'RE-FI-NCO','OWNER','SFR',7.625,91160.00,54905.70,-12650.00,'19800',17,53492.20
'F102Q2198298',26,'0',68000.00,'RE-FI-NCO','INV','SFR',7.000,101540.54,66859.08,-2648.00,'28000',9,30069.82
'F102Q2198589',25,'0',72000.00,'RE-FI-NCO','INV','CONDO',7.125,95289.23,71708.66,-9141.00,'28600',21,606.11
'F102Q2198738',142,'0',57000.00,'RE-FI-CO','OWNER','SFR',7.000,65640.87,48340.50,-14444.00,'4900',17,61029.06
'F102Q2198775',52,'1',43000.00,'PURCH','INV','SFR',7.125,62802.93,41254.87,-6004.00,'8900',14,561.85
'F102Q2198987',34,'1',58000.00,'RE-FI-CO','OWNER','SFR',6.750,80177.75,57394.76,-7315.00,'26900',16,42510.97
'F102Q2200371',12,'0',143000.00,'RE-FI-NCO','OWNER','SFR',7.000,156682.84,143332.41,-7159.00,'119600',12,-2979.65
'F102Q2202168',137,'0',64000.00,'RE-FI-NCO','INV','SFR',7.000,82272.00,51334.73,-6436.00,'8000',13,52508.58
'F102Q2202257',136,'1',70000.00,'PURCH','OWNER','SFR',6.875,93213.75,57190.40,-14161.00,'28500',23,44121.39
'F102Q2204373',41,'1',135000.00,'PURCH','INV','SFR',7.250,182040.00,132193.91,-15901.00,'102700',18,17319.27
'F102Q2205174',16,'0',136000.00,'PURCH','OWNER','SFR',7.250,176875.55,135287.96,-14974.00,'82900',16,2801.84
'F102Q2205730',45,'1',146000.00,'PURCH','OWNER','PUD',7.250,211331.16,143365.84,-28699.00,'174200',21,2287.16
'F102Q2208675',87,'0',230000.00,'RE-FI-CO','OWNER','SFR',6.625,351235.55,215241.74,-19468.00,'137700',27,60531.48
'F102Q2211319',85,'1',63000.00,'PURCH','OWNER','SFR',6.875,93876.62,58067.44,-5645.00,'33200',15,14987.15
'F102Q2212206',59,'0',76000.00,'PURCH','OWNER','SFR',7.000,104300.50,78024.60,-6934.00,'66800',20,26328.37
'F102Q2213337',31,'0',92000.00,'RE-FI-NCO','OWNER','PUD',7.000,116129.09,90454.84,-7838.00,'20900',10,56762.92
'F102Q2213998',85,'0',160000.00,'RE-FI-CO','OWNER','SFR',6.750,210740.00,146847.31,-8128.00,'55800',10,105491.54
'F102Q2215058',31,'1',59000.00,'RE-FI-NCO','OWNER','SFR',7.000,67278.63,57984.86,-5923.00,'31000',18,18609.83
'F102Q2216286',40,'1',116000.00,'PURCH','OWNER','SFR',6.875,138589.47,114199.82,-24903.00,'120900',20,-10546.62
'F102Q2217011',28,'1',45000.00,'PURCH','INV','SFR',7.375,54370.00,44409.29,-9721.00,'18500',13,-1162.86
'F102Q2217284',95,'0',75000.00,'RE-FI-CO','OWNER','SFR',5.250,87196.88,72290.17,-9081.00,'28200',17,57044.72
'F102Q2217790',65,'0',64000.00,'PURCH','OWNER','CONDO',7.000,81872.84,61220.26,-8665.00,'36500',19,19000.18
'F102Q2222701',56,'1',46000.00,'RE-FI-CO','OWNER','SFR',7.500,63094.59,44626.55,-8323.00,'5500',21,52945.54
'F102Q2226964',28,'0',151000.00,'PURCH','OWNER','CONDO',6.625,174889.78,148128.34,-8138.00,'135400',9,5655.73
'F102Q2228363',120,'0',220000.00,'PURCH','OWNER','SFR',7.125,334738.46,193865.65,-27353.00,'230100',15,3881.98
'F102Q2230685',99,'1',127000.00,'RE-FI-NCO','OWNER','MH',7.500,172166.06,117543.26,-7252.00,'0',23,7168.88
'F102Q2239611',58,'1',64000.00,'RE-FI-CO','OWNER','SFR',7.500,83689.40,61607.49,-7684.00,'18700',19,48590.52
'F102Q2239762',41,'1',69000.00,'RE-FI-CO','OWNER','SFR',7.875,85843.66,68317.18,-8459.00,'16800',23,50792.45
'F102Q2239885',31,'0',102000.00,'PURCH','OWNER','SFR',8.125,126018.31,100306.58,-7127.00,'66000',13,16361.99
'F102Q2239897',51,'1',158000.00,'RE-FI-NCO','OWNER','SFR',8.000,195744.44,153597.30,-14688.00,'15700',21,127825.93
'F102Q2240681',104,'0',164000.00,'RE-FI-NCO','OWNER','SFR',7.125,189791.15,162819.20,-13245.00,'113300',25,27816.66
'F102Q2242240',17,'0',172000.00,'RE-FI-CO','OWNER','SFR',6.875,227448.50,170970.53,-6909.00,'149500',11,875.43
'F102Q2245375',11,'0',244000.00,'PURCH','OWNER','PUD',6.875,333273.50,243795.01,-14866.00,'289800',11,-17444.52
'F102Q2246563',32,'0',108000.00,'RE-FI-NCO','OWNER','SFR',8.750,149013.33,106586.95,-6594.00,'0',13,1060.83
'F102Q2247683',70,'0',50000.00,'RE-FI-NCO','INV','SFR',7.000,80800.00,46970.37,-3338.00,'19700',10,33225.44
'F102Q2247903',24,'0',59000.00,'RE-FI-NCO','INV','SFR',7.250,71757.11,58775.19,-4652.00,'16700',12,-1171.55
'F102Q2247915',84,'1',47000.00,'PURCH','INV','SFR',7.250,58739.55,43619.86,-4847.00,'31000',15,8677.60
'F102Q2248161',109,'0',115000.00,'RE-FI-CO','OWNER','SFR',6.500,225213.13,101519.89,-12750.00,'113700',12,6252.88
'F102Q2248305',54,'0',116000.00,'PURCH','OWNER','PUD',6.500,141104.84,110663.75,-19777.00,'135000',11,1771.86
'F102Q2250355',81,'0',61000.00,'PURCH','2ND','CONDO',7.500,88504.21,56820.66,-8554.00,'48600',11,5242.87
'F102Q2250582',26,'0',59000.00,'RE-FI-NCO','INV','SFR',7.500,72366.77,58490.23,-5146.00,'15800',8,-2441.73
'F102Q2250963',21,'0',86000.00,'PURCH','OWNER','SFR',8.000,99135.36,84785.74,-4104.00,'66400',10,-4976.51
'F102Q2252412',67,'1',106000.00,'RE-FI-CO','OWNER','SFR',6.750,144372.00,100506.16,-10200.00,'34300',18,72323.50
'F102Q2252462',23,'0',104000.00,'RE-FI-CO','OWNER','SFR',6.750,127307.55,102679.72,-16305.00,'50900',15,1407.45
'F102Q2253159',141,'0',170000.00,'RE-FI-NCO','OWNER','SFR',5.000,248580.00,172416.09,-10159.00,'113200',11,53110.37
'F102Q2253478',31,'1',52000.00,'PURCH','OWNER','SFR',6.500,71396.00,51484.76,-9416.00,'37700',22,12679.06
'F102Q2254466',123,'0',32000.00,'RE-FI-NCO','INV','SFR',8.000,48104.00,28147.35,-8422.00,'2100',14,36049.33
'F102Q2256093',30,'0',63000.00,'RE-FI-NCO','OWNER','SFR',7.375,76741.00,62196.54,-4863.00,'43600',14,11202.63
'F102Q2256111',102,'1',72000.00,'RE-FI-NCO','OWNER','SFR',7.000,97812.00,65911.15,-13203.00,'26300',22,59401.65
'F102Q2256126',64,'1',65000.00,'RE-FI-NCO','OWNER','SFR',7.000,88473.13,61512.02,-11077.00,'15400',12,60724.08
'F102Q2258824',51,'1',176000.00,'PURCH','OWNER','SFR',6.750,206568.41,182580.51,-21627.00,'118600',20,37550.07
'F102Q2261821',96,'0',113000.00,'RE-FI-NCO','OWNER','SFR',7.000,125994.99,102390.01,-10449.00,'49100',12,41507.33
'F102Q2261899',18,'0',94000.00,'RE-FI-CO','OWNER','SFR',7.000,111619.77,92812.24,-4912.00,'78900',9,-787.14
'F102Q2262934',102,'1',95000.00,'RE-FI-NCO','OWNER','SFR',6.500,117667.20,85758.08,-16228.00,'48100',19,31287.56
'F102Q2265279',86,'0',83000.00,'RE-FI-NCO','OWNER','CONDO',6.625,90241.75,75446.87,-8081.00,'37200',12,47947.61
'F102Q2265486',42,'0',90000.00,'PURCH','OWNER','SFR',6.500,118873.25,87920.75,-19459.00,'67700',19,23792.24
'F102Q2265630',18,'0',62000.00,'PURCH','OWNER','SFR',8.000,69270.31,61582.60,-3363.00,'0',15,2347.41
'F102Q2265705',22,'1',55000.00,'RE-FI-NCO','INV','SFR',6.875,83788.56,54126.39,-6515.00,'0',13,-6.91
'F102Q2265835',32,'0',73000.00,'RE-FI-NCO','OWNER','SFR',7.250,97531.60,72562.38,-8583.00,'58700',28,23921.24
'F102Q2266538',75,'0',101000.00,'RE-FI-NCO','OWNER','SFR',6.875,118334.13,95110.95,-8959.00,'9300',19,103840.69
'F102Q2266805',60,'1',95000.00,'PURCH','OWNER','SFR',7.000,119940.00,92913.95,-15397.00,'32400',37,59217.67
'F102Q2267443',60,'0',145000.00,'PURCH','OWNER','SFR',6.625,191415.25,136861.62,-10791.00,'129800',7,-2434.84
'F102Q2267664',24,'0',81000.00,'RE-FI-NCO','OWNER','SFR',6.625,92808.94,79944.33,-4575.00,'0',14,405.19
'F102Q2268469',95,'1',59000.00,'RE-FI-CO','OWNER','SFR',6.875,83221.46,53551.66,-11411.00,'31900',20,37909.66
'F102Q2268648',145,'1',68000.00,'RE-FI-CO','OWNER','SFR',6.875,92537.46,58835.41,-23357.00,'21800',37,71263.77
'F102Q2268675',16,'1',76000.00,'PURCH','OWNER','SFR',6.875,85176.00,76000.00,-4311.00,'16200',17,1819.92
'F102Q2268701',72,'0',76000.00,'RE-FI-NCO','OWNER','SFR',6.875,117617.60,71452.88,-10298.00,'31100',13,55717.11
'F102Q2269137',98,'0',45000.00,'RE-FI-CO','OWNER','SFR',7.000,70527.27,65193.59,-17122.00,'2100',18,85026.44
'F102Q2269152',70,'1',68000.00,'RE-FI-CO','OWNER','SFR',7.000,92531.00,63930.11,-3759.00,'32900',10,37097.18
'F102Q2270610',32,'0',218000.00,'RE-FI-NCO','OWNER','SFR',7.000,283084.82,213410.96,-9626.00,'0',9,1879.89
'F102Q2272407',74,'0',185000.00,'RE-FI-NCO','OWNER','SFR',6.875,265516.10,170175.95,-16865.00,'182900',12,327.11
'F102Q2273279',27,'0',158000.00,'RE-FI-CO','OWNER','SFR',6.875,200377.85,156070.78,-8215.00,'128500',14,25162.75
'F102Q2274248',62,'0',44000.00,'RE-FI-NCO','OWNER','MH',6.875,82897.42,39944.92,-5524.00,'14800',9,31998.68
'F102Q2275123',37,'0',145000.00,'PURCH','OWNER','SFR',8.500,174381.57,145073.38,-35913.00,'136900',36,21187.04
'F102Q2275528',31,'0',168000.00,'PURCH','OWNER','SFR',7.125,194367.15,172703.02,-5060.00,'178000',11,97.91
'F102Q2275643',105,'1',144000.00,'RE-FI-CO','OWNER','SFR',6.875,177426.00,128379.73,-15116.00,'23500',15,128139.18
'F102Q2275887',58,'1',156000.00,'RE-FI-NCO','OWNER','SFR',6.875,247624.00,165957.31,-7916.00,'164100',14,-880.57
'F102Q2276759',10,'0',253000.00,'RE-FI-NCO','OWNER','SFR',6.750,354439.32,252177.36,-3791.00,'187900',8,78546.05
'F102Q2280161',42,'1',97000.00,'RE-FI-NCO','OWNER','SFR',6.875,151999.00,95015.62,-12790.00,'78400',23,41184.62
'F102Q2282596',24,'0',93000.00,'RE-FI-NCO','OWNER','SFR',7.000,111800.79,92415.69,-6297.00,'27700',15,65799.25
'F102Q2282644',31,'1',65000.00,'RE-FI-NCO','OWNER','SFR',8.125,75098.94,62839.44,-5472.00,'36800',11,14483.66
'F102Q2282703',17,'0',95000.00,'RE-FI-NCO','OWNER','SFR',7.500,103950.00,94831.99,-6328.00,'0',16,3607.08
'F102Q2282713',60,'1',124000.00,'RE-FI-CO','OWNER','SFR',7.500,193548.50,120182.34,-10296.00,'35600',24,109967.78
'F102Q2282733',40,'1',68000.00,'PURCH','OWNER','CONDO',7.625,81242.10,67080.00,-23072.00,'59800',18,15093.72
'F102Q2282922',27,'1',78000.00,'RE-FI-NCO','OWNER','SFR',8.000,89831.36,84924.64,-12387.00,'36400',19,41748.60
'F102Q2282930',84,'1',171000.00,'RE-FI-CO','OWNER','SFR',8.000,197752.00,161703.09,-18200.00,'80000',20,70886.74
'F102Q2283096',108,'0',106000.00,'PURCH','OWNER','SFR',8.000,122759.15,97080.54,-14387.00,'28200',32,68054.85
'F102Q2283098',24,'0',94000.00,'PURCH','OWNER','SFR',8.000,119033.67,93886.96,-8239.00,'47700',24,35580.44
'F102Q2284383',116,'1',155000.00,'RE-FI-NCO','OWNER','SFR',7.250,241329.11,136625.15,-18422.00,'168100',21,-50.27
'F102Q2285037',42,'0',141000.00,'PURCH','OWNER','SFR',6.750,164495.05,132779.17,-6598.00,'126500',8,-344.07
'F102Q2285460',46,'1',54000.00,'PURCH','INV','SFR',6.875,72866.25,52962.60,-11602.00,'18000',18,-2734.24
'F102Q2285489',126,'1',81000.00,'PURCH','2ND','SFR',6.875,138132.00,69874.60,-11801.00,'17100',22,72139.45
'F102Q2285517',135,'0',60000.00,'PURCH','OWNER','SFR',6.875,95651.35,46360.76,-6238.00,'29400',8,23142.36
'F102Q2285829',105,'0',73000.00,'PURCH','OWNER','SFR',6.875,100140.62,66652.55,-15259.00,'44700',26,20775.97
'F102Q2286049',143,'0',33000.00,'PURCH','OWNER','SFR',6.875,40631.68,27411.01,-6104.00,'9200',10,15968.33
'F102Q2286547',117,'0',92000.00,'RE-FI-CO','OWNER','SFR',6.875,95679.99,82732.10,-9826.00,'0',30,3122.60
'F102Q2287143',95,'0',119000.00,'RE-FI-NCO','OWNER','SFR',7.000,143764.52,107320.02,-6828.00,'41900',10,42524.77
'F102Q2289558',128,'1',164000.00,'PURCH','OWNER','PUD',6.875,233933.04,150977.17,-57080.00,'118400',55,74174.75
'F102Q2290181',33,'1',135000.00,'RE-FI-CO','OWNER','SFR',7.000,161190.00,133270.57,-15038.00,'127200',19,1235.85
'F102Q2290348',108,'0',157000.00,'RE-FI-CO','OWNER','SFR',7.125,148965.29,138199.71,-11188.00,'71600',20,89730.09
'F102Q2295438',22,'1',64000.00,'RE-FI-NCO','OWNER','SFR',7.875,84992.00,63866.89,-9191.00,'57000',20,23573.31
'F102Q2295729',52,'0',52000.00,'PURCH','OWNER','SFR',7.750,65808.88,50428.84,-2333.00,'4300',11,-1636.18
'F102Q2300395',44,'0',197000.00,'RE-FI-NCO','OWNER','SFR',6.875,287645.91,190363.34,-26523.00,'45000',10,-197965.02
'F102Q2301147',98,'0',86000.00,'RE-FI-NCO','OWNER','SFR',7.250,103639.55,78634.72,-7244.00,'0',19,609.07
'F102Q2301613',42,'1',90000.00,'RE-FI-CO','OWNER','SFR',6.750,117378.40,88278.07,-12231.00,'39800',22,44801.87
'F102Q2301735',50,'1',54000.00,'RE-FI-NCO','OWNER','SFR',7.250,73691.15,52415.50,-6229.00,'35500',17,12623.37
'F102Q2302513',45,'1',61000.00,'PURCH','OWNER','SFR',6.750,77392.94,58815.40,-8271.00,'59400',13,644.98
'F102Q2303592',129,'0',55000.00,'RE-FI-CO','OWNER','SFR',2.000,83257.14,59260.12,-12509.00,'37800',12,31975.17
'F102Q2303856',24,'0',144000.00,'PURCH','OWNER','PUD',6.875,164175.15,142689.87,-28595.00,'143500',14,-14053.39
'F102Q2306455',19,'0',202000.00,'PURCH','OWNER','SFR',6.500,240890.31,200088.27,-3393.00,'212600',8,-898.72
'F102Q2307396',39,'0',46000.00,'RE-FI-CO','INV','SFR',7.500,74073.14,45235.20,-8504.00,'20800',14,34468.33
'F102Q2307855',45,'1',86000.00,'RE-FI-NCO','OWNER','SFR',7.750,110188.73,84096.02,-9766.00,'47000',20,-3009.98
'F102Q2311434',47,'0',234000.00,'PURCH','OWNER','SFR',6.625,290914.00,224701.31,-5260.00,'201000',8,-1528.88
'F102Q2312365',47,'0',57000.00,'RE-FI-CO','OWNER','SFR',7.000,91520.63,55326.88,-6946.00,'49300',18,17807.73
'F102Q2313935',85,'0',71000.00,'RE-FI-NCO','INV','PUD',7.375,115927.71,64796.86,-8739.00,'41800',9,34636.44
'F102Q2315180',116,'0',117000.00,'PURCH','OWNER','SFR',7.375,98760.31,119578.82,-16435.00,'13800',38,119309.79
'F102Q2316323',49,'0',68000.00,'PURCH','OWNER','SFR',7.625,122189.69,65822.22,-7283.00,'76300',14,-23870.33
'F102Q2318918',95,'0',63000.00,'PURCH','OWNER','SFR',6.250,60566.20,56086.10,-14216.00,'15000',16,36338.99
'F102Q2319845',91,'0',115000.00,'RE-FI-NCO','OWNER','MH',7.375,149722.15,104355.93,-7759.00,'38200',12,51470.29
'F102Q2320066',112,'0',117000.00,'PURCH','OWNER','SFR',7.250,128427.00,108078.27,-26973.00,'70500',36,33697.71
'F102Q2320260',141,'1',57000.00,'RE-FI-NCO','OWNER','SFR',6.375,89664.88,47620.35,-24434.00,'27300',45,37533.15
'F102Q2321071',116,'0',74000.00,'RE-FI-NCO','INV','CONDO',6.875,109020.50,7287.48,-145.00,'0',,
'F102Q2321122',110,'1',57000.00,'RE-FI-CO','OWNER','SFR',6.875,69152.69,50145.91,-5947.00,'0',10,55691.38
'F102Q2321132',72,'1',72000.00,'PURCH','OWNER','CONDO',6.875,90712.42,63976.99,-7275.00,'62800',17,686.50
'F102Q2321370',30,'0',116000.00,'RE-FI-NCO','OWNER','SFR',6.625,126928.42,114165.94,-23674.00,'101600',15,5790.54
'F102Q2321489',113,'1',115000.00,'RE-FI-NCO','OWNER','SFR',6.875,138604.48,102337.45,-13671.00,'41800',18,83170.23
'F102Q2323881',57,'1',115000.00,'PURCH','OWNER','SFR',6.750,136377.89,108546.39,-14404.00,'91200',19,2963.62
'F102Q2324655',14,'0',86000.00,'PURCH','OWNER','SFR',6.500,112294.50,86164.40,-7627.00,'32100',13,67525.45
'F102Q2325580',43,'0',71000.00,'PURCH','OWNER','SFR',7.375,96891.32,69324.54,-6708.00,'46000',18,17599.59
'F102Q2326873',50,'0',102000.00,'RE-FI-CO','OWNER','SFR',7.625,124668.00,99568.24,-12890.00,'59300',21,50003.77
'F102Q2327131',26,'0',156000.00,'RE-FI-NCO','OWNER','SFR',7.875,207564.77,161919.29,-5932.00,'109500',6,11513.46
'F102Q2327157',135,'1',80000.00,'RE-FI-NCO','OWNER','SFR',5.875,117800.00,86956.75,-17301.00,'13500',31,97591.65
'F102Q2327198',133,'1',107000.00,'RE-FI-CO','INV','SFR',8.250,152138.71,100986.20,-42329.00,'83800',64,100986.65
'F102Q2327750',125,'0',60000.00,'PURCH','OWNER','SFR',7.250,43250.52,55735.67,-39297.00,'-2300',57,89373.78
'F102Q2327751',126,'1',71000.00,'RE-FI-NCO','OWNER','SFR',7.250,78606.06,62483.92,-6732.00,'40000',16,12402.75
'F102Q2327853',23,'0',288000.00,'PURCH','OWNER','SFR',7.625,325985.68,284809.75,-11373.00,'118100',10,188.68
'F102Q2328320',84,'1',122000.00,'RE-FI-CO','OWNER','SFR',6.375,139378.22,111721.89,-16657.00,'62600',18,40242.33
'F102Q2330706',117,'1',103000.00,'RE-FI-NCO','OWNER','SFR',4.625,137221.75,107105.60,-16203.00,'9600',23,118708.85
'F102Q2330714',23,'0',90000.00,'PURCH','OWNER','SFR',6.750,104068.42,88623.10,-7311.00,'99900',10,-97.48
'F102Q2331343',52,'1',42000.00,'RE-FI-CO','INV','SFR',7.875,65580.86,40876.51,-6062.00,'11600',13,37902.08
'F102Q2331539',70,'1',84000.00,'RE-FI-NCO','OWNER','SFR',6.500,123152.72,79405.67,-12829.00,'72300',14,25561.67
'F102Q2331982',24,'1',83000.00,'RE-FI-CO','OWNER','SFR',6.875,111126.63,82136.38,-3038.00,'50700',13,224.38
'F102Q2331995',115,'0',80000.00,'PURCH','OWNER','SFR',7.125,96923.07,70372.33,-11084.00,'24200',15,38196.94
'F102Q2332027',103,'1',76000.00,'PURCH','OWNER','SFR',7.125,81760.00,68550.97,-10676.00,'26500',14,33330.33
'F102Q2332454',109,'1',176000.00,'PURCH','OWNER','PUD',6.875,219425.67,160622.76,-34215.00,'147600',28,25766.36
'F102Q2333026',57,'1',92000.00,'PURCH','OWNER','PUD',6.625,137355.05,89114.30,-27933.00,'96700',29,-9306.53
'F102Q2334088',29,'1',158000.00,'RE-FI-CO','OWNER','SFR',6.375,189055.77,154752.12,-7560.00,'140000',12,58.69
'F102Q2335130',31,'0',121000.00,'PURCH','OWNER','MH',6.750,137328.63,120052.57,-8047.00,'69400',18,-228.30
'F102Q2335357',60,'0',46000.00,'PURCH','INV','SFR',7.750,67528.00,44608.12,-9879.00,'19300',14,-3837.67
'F102Q2336196',47,'0',168000.00,'RE-FI-NCO','OWNER','MH',6.500,274689.22,165130.22,-16401.00,'166900',25,-1270.45
'F102Q2336880',129,'0',67000.00,'RE-FI-NCO','OWNER','SFR',7.750,91048.21,58663.52,-5591.00,'22300',13,45895.93
'F102Q2337833',102,'0',102000.00,'RE-FI-NCO','2ND','MH',7.500,162954.68,98161.06,-16297.00,'0',54,18460.11
'F102Q2339683',128,'0',96000.00,'RE-FI-NCO','OWNER','SFR',7.000,98750.55,84644.95,-13264.00,'41000',24,41021.01
'F102Q3001893',99,'0',180000.00,'RE-FI-NCO','INV','SFR',6.750,218673.53,162080.96,-15940.00,'140900',11,46778.28
'F102Q3003803',58,'1',122000.00,'RE-FI-NCO','OWNER','SFR',6.500,168715.83,117376.70,-6919.00,'74700',18,60599.77
'F102Q3004517',90,'1',57000.00,'PURCH','OWNER','SFR',6.500,70123.10,52550.98,-6254.00,'21400',22,42797.45
'F102Q3005153',57,'0',114000.00,'RE-FI-NCO','OWNER','SFR',7.625,184539.45,110898.29,-16690.00,'64500',26,79933.91
'F102Q3007566',57,'1',60000.00,'RE-FI-CO','OWNER','SFR',6.625,100935.21,57861.24,-11281.00,'44100',24,32419.55
'F102Q3007900',26,'1',245000.00,'PURCH','OWNER','SFR',5.875,351421.88,242440.44,-95.00,'256600',11,-1563.72
'F102Q3010537',104,'0',112000.00,'RE-FI-CO','OWNER','SFR',6.875,155119.99,100495.81,-245.00,'0',13,5358.48
'F102Q3011255',69,'1',141000.00,'RE-FI-CO','INV','SFR',6.875,253179.60,133110.45,-13750.00,'93600',14,62930.78
'F102Q3011299',89,'0',243000.00,'RE-FI-NCO','OWNER','PUD',7.000,486506.25,254619.04,-50899.00,'329300',58,49021.50
'F102Q3013454',132,'0',160000.00,'RE-FI-NCO','OWNER','CONDO',6.750,174880.00,139097.96,-24788.00,'57100',23,123284.25
'F102Q3013697',48,'0',60000.00,'RE-FI-NCO','OWNER','SFR',7.500,79813.33,58935.18,-9040.00,'49000',21,5297.58
'F102Q3013890',109,'0',112000.00,'RE-FI-CO','2ND','SFR',8.000,127008.00,100166.20,-15103.00,'39200',14,84193.89
'F102Q3013897',20,'0',35000.00,'RE-FI-CO','OWNER','SFR',7.750,46550.00,34944.12,-2658.00,'23400',11,16399.53
'F102Q3013907',92,'0',105000.00,'RE-FI-NCO','OWNER','SFR',7.875,136122.46,106268.56,-9412.00,'25900',21,70733.77
'F102Q3013966',111,'0',53000.00,'RE-FI-CO','OWNER','SFR',6.625,61489.29,51647.68,-13038.00,'13000',23,55455.38
'F102Q3015922',113,'0',68000.00,'RE-FI-NCO','OWNER','SFR',6.875,61559.10,58825.23,-11504.00,'4500',23,55668.81
'F102Q3016067',29,'1',64000.00,'RE-FI-NCO','OWNER','SFR',7.625,83463.52,62626.34,-2289.00,'43200',12,392.03
'F102Q3016105',107,'0',28000.00,'RE-FI-NCO','INV','SFR',7.125,35784.00,24953.18,-2928.00,'0',8,28402.87
'F102Q3016783',75,'1',74000.00,'RE-FI-NCO','OWNER','SFR',6.875,112924.00,69292.68,-7937.00,'25200',14,56068.43
'F102Q3016982',25,'1',65000.00,'RE-FI-CO','OWNER','SFR',6.875,113760.47,65000.00,-13805.00,'42800',26,45144.21
'F102Q3017985',102,'0',121000.00,'RE-FI-CO','OWNER','SFR',6.875,197965.81,108217.06,-9600.00,'84700',15,40355.79
'F102Q3019809',48,'1',135000.00,'RE-FI-CO','OWNER','SFR',6.375,193015.82,131808.52,-25130.00,'115600',25,57688.84
'F102Q3023373',36,'0',39000.00,'RE-FI-NCO','OWNER','SFR',7.000,53177.64,37824.29,-3801.00,'12800',13,26279.19
'F102Q3023733',133,'0',123000.00,'PURCH','OWNER','SFR',7.375,182221.26,113814.61,-55359.00,'107100',59,59172.29
'F102Q3027418',105,'1',53000.00,'PURCH','OWNER','SFR',7.000,51314.60,47988.14,-13112.00,'11500',18,30378.94
'F102Q3028665',28,'0',99000.00,'RE-FI-NCO','OWNER','SFR',6.750,130271.63,97105.49,-1787.00,'70400',8,32593.39
'F102Q3029703',135,'0',55000.00,'PURCH','OWNER','SFR',6.750,58884.73,45563.86,-6952.00,'11200',17,35180.53
'F102Q3030803',131,'1',69000.00,'RE-FI-NCO','OWNER','SFR',7.000,89829.38,64483.32,-37849.00,'57200',68,67174.19
'F102Q3030885',118,'0',121000.00,'RE-FI-NCO','OWNER','SFR',3.250,149767.32,112763.10,-3118.00,'68500',8,48986.36
'F102Q3031099',34,'0',107000.00,'PURCH','OWNER','SFR',6.500,152488.38,104464.86,-3463.00,'115800',9,-3580.35
'F102Q3032968',54,'1',109000.00,'RE-FI-NCO','OWNER','SFR',7.000,135596.00,104138.92,-7691.00,'21600',20,66910.55
'F102Q3033557',89,'0',117000.00,'PURCH','OWNER','SFR',7.500,123091.23,109072.08,-11788.00,'68200',16,18291.71
'F102Q3034315',101,'1',75000.00,'RE-FI-NCO','OWNER','SFR',6.875,90789.89,64407.53,-12085.00,'19300',15,40861.28
'F102Q3035536',29,'0',128000.00,'PURCH','OWNER','SFR',6.500,197984.00,124777.13,-2258.00,'0',9,62429.06
'F102Q3036154',31,'0',74000.00,'PURCH','OWNER','SFR',6.750,105011.95,71731.01,-2402.00,'77100',7,-697.19
'F102Q3036568',63,'0',43000.00,'PURCH','OWNER','CONDO',7.000,53754.52,40151.47,-3851.00,'9400',8,20847.29
'F102Q3038232',142,'1',180000.00,'PURCH','OWNER','CONDO',6.875,392228.56,161747.63,-110.00,'',52,208292.68
'F102Q3038554',107,'0',43000.00,'RE-FI-NCO','INV','SFR',7.375,54954.00,38490.23,-6096.00,'7500',12,38800.66
'F102Q3039611',36,'0',136000.00,'RE-FI-NCO','OWNER','SFR',6.500,175592.80,134607.98,-15909.00,'48300',32,87024.64
'F102Q3039849',101,'0',102000.00,'PURCH','OWNER','SFR',6.250,114798.31,93225.21,-12275.00,'110700',30,2195.98
'F102Q3043192',74,'1',88000.00,'RE-FI-NCO','OWNER','SFR',6.250,132251.42,80631.38,-11603.00,'46000',16,51531.89
'F102Q3046421',54,'0',111000.00,'RE-FI-NCO','OWNER','MH',6.500,138913.57,106049.60,-3695.00,'66800',12,15646.70
'F102Q3046874',44,'0',86000.00,'RE-FI-NCO','INV','MH',7.500,124657.00,83684.48,-4966.00,'36000',11,56269.01
'F102Q3046928',98,'0',94000.00,'PURCH','OWNER','PUD',7.250,150212.00,77782.25,-14330.00,'54700',17,38399.66
